"","pe_class","enjoy_pe","veggies","fruit"
"3406",2,"5","3","7"
"3407",2,"5","2","2"
"3408",2,"5","2","1"
"3409",2,"1","1","4"
"3410",2,"5","",""
"3411",2,"3","1","2"
"3412",2,"6","1","2"
"3413",2,"3","1","2"
"3414",2,"5","1","1"
"3415",2,"5","2","5"
"3416",2,"5","1","2"
"3417",2,"6","2","6"
"3418",2,"6","2","5"
"3419",2,"5","",""
"3420",2,"3","2","2"
"3421",2,"3","1","2"
"3422",2,"4","4","5"
"3423",2,"5","2","1"
"3424",2,"2","2","3"
"3425",2,"2","1","1"
"3426",2,"5","1","6"
"3427",2,"2","1","5"
"3428",2,"5","2","2"
"3429",2,"1","1","3"
"3430",2,"5","1","3"
"3431",2,"5","2","5"
"3432",2,"1","2","4"
"3433",2,"5","1","1"
"3434",2,"5","2","6"
"3435",0,"1","4","7"
"3436",1,"5","3","5"
"3437",2,"5","2","3"
"3438",2,"5","2","3"
"3439",2,"5","1","3"
"3440",2,"5","2","3"
"3441",2,"1","2","5"
"3442",2,"1","2","3"
"3443",1,"5","2","3"
"3444",1,"5","1","2"
"3445",1,"6","2","3"
"3446",1,"5","4","1"
"3447",1,"5","2","2"
"3448",1,"4","1","4"
"3449",1,"6","3","6"
"3450",1,"5","3","5"
"3451",2,"4","2","2"
"3452",2,"6","2","4"
"3453",2,"4","2","5"
"3454",1,"5","2","5"
"3455",2,"6","1","2"
"3456",2,"4","1","2"
"3457",2,"4","2","2"
"3458",1,"1","2","1"
"3459",1,"6","4","5"
"3460",2,"5","1","2"
"3461",1,"4","2","3"
"3462",1,"1","1","7"
"3463",1,"4","1","5"
"3464",2,"5","1","2"
"3465",2,"1","1","2"
"3466",2,"3","2","5"
"3467",1,"5","2","5"
"3468",1,"5","1","2"
"3469",2,"4","1","3"
"3470",0,"4","1","1"
"3471",2,"2","2","2"
"3472",1,"5","2","3"
"3473",2,"","1","6"
"3474",2,"1","6","4"
"3475",1,"4","1","5"
"3476",2,"1","1","7"
"3477",2,"1","1","7"
"3478",2,"1","2","6"
"3479",1,"5","1","1"
"3480",1,"6","2","4"
"3481",1,"6","2","2"
"3482",2,"1","5","4"
"3483",2,"1","1","2"
"3484",2,"1","1","5"
"3485",1,"5","2","2"
"3486",1,"4","1","5"
"3487",2,"5","1","3"
"3488",1,"4","1","6"
"3489",1,"6","1","3"
"3490",2,"1","4","4"
"3491",2,"4","2","4"
"3492",1,"4","1","4"
"3493",1,"5","7","2"
"3494",2,"5","1","2"
"3495",2,"1","1","1"
"3496",2,"2","1","1"
"3497",2,"1","2","5"
"3498",2,"1","1","1"
"3499",2,"6","2","3"
"3500",1,"5","4","3"
"3501",2,"5","1","4"
"3502",2,"2","1","1"
"3503",1,"1","2","2"
"3504",2,"6","2","7"
"3505",2,"4","1","2"
"3506",1,"5","4","4"
"3507",1,"6","2","3"
"3508",1,"6","1","3"
"3509",1,"5","2","4"
"3510",1,"3","1","3"
"3511",2,"1","1","2"
"3512",1,"4","2","1"
"3513",1,"2","1","3"
"3514",1,"6","5","5"
"3515",1,"4","5","6"
"3516",1,"6","2","2"
"3517",1,"4","1","2"
"3518",1,"5","1","1"
"3519",1,"4","2","6"
"3520",1,"5","1","2"
"3521",1,"4","",""
"3522",1,"4","4","7"
"3523",2,"5","2","5"
"3524",2,"1","1","2"
"3525",1,"4","1","2"
"3526",1,"4","2","3"
"3527",2,"6","1","3"
"3528",2,"1","1","7"
"3529",1,"6","1","2"
"3530",1,"4","1","2"
"3531",1,"5","2","2"
"3532",1,"6","1","3"
"3533",1,"1","1","2"
"3534",1,"1","1","3"
"3535",2,"5","2","6"
"3536",2,"5","2","5"
"3537",2,"1","2","2"
"3538",1,"6","1","3"
"3539",1,"4","1","2"
"3540",1,"3","1","6"
"3541",1,"5","1","1"
"3542",1,"6","1","2"
"3543",1,"6","4","3"
"3544",1,"4","1","1"
"3545",2,"5","3","2"
"3546",1,"5","1","5"
"3547",1,"6","1","1"
"3548",2,"1","6","6"
"3549",1,"4","2","2"
"3550",1,"5","1","1"
"3551",1,"5","2","2"
"3552",2,"1","2","6"
"3553",1,"5","1","1"
"3554",2,"3","1","5"
"3555",2,"4","2","5"
"3556",2,"5","1","4"
"3557",1,"1","1","5"
"3558",2,"6","7","2"
"3559",2,"5","2","2"
"3560",2,"5","2","2"
"3561",2,"2","3","2"
"3562",2,"5","1","3"
"3563",1,"1","1","4"
"3564",2,"3","2","3"
"3565",2,"6","1","3"
"3566",1,"5","1","3"
"3567",2,"4","2","3"
"3568",2,"1","2","3"
"3569",1,"6","2","3"
"3570",1,"5","1","2"
"3571",1,"6","3","5"
"3572",1,"4","2","5"
"3573",2,"1","1","2"
"3574",2,"2","1","2"
"3575",2,"5","5","2"
"3576",2,"5","7","7"
"3577",1,"2","1","1"
"3578",2,"1","2","3"
"3579",2,"1","1","2"
"3580",2,"6","2","5"
"3581",2,"3","7","7"
"3582",2,"1","2","1"
"3583",2,"1","1","2"
"3584",2,"1","2","3"
"3585",2,"1","3","5"
"3586",1,"4","2","2"
"3587",2,"5","2","5"
"3588",2,"1","1","6"
"3589",2,"6","4","5"
"3590",1,"6","1","2"
"3591",1,"4","1","2"
"3592",1,"4","2","1"
"3593",1,"6","2","3"
"3594",1,"3","2","5"
"3595",1,"6","2","7"
"3596",1,"3","1","2"
"3597",1,"5","3","2"
"3598",1,"5","2","3"
"3599",1,"4","2","6"
"3600",1,"3","2","3"
"3601",1,"5","2","7"
"3602",1,"3","3","7"
"3603",1,"3","1","3"
"3604",1,"4","1","1"
"3605",1,"4","1","1"
"3606",1,"4","1","2"
"3607",1,"3","4","5"
"3608",1,"5","4","2"
"3609",1,"4","1","5"
"3610",1,"4","1","3"
"3611",1,"4","1","2"
"3612",2,"5","2","2"
"3613",1,"5","2","2"
"3614",1,"6","2","3"
"3615",2,"1","1","1"
"3616",1,"4","1","2"
"3617",1,"6","2","2"
"3618",1,"5","1","5"
"3619",2,"3","2","1"
"3620",2,"1","2","4"
"3621",2,"4","1","2"
"3622",2,"4","2","4"
"3623",1,"5","3","2"
"3624",1,"6","2","4"
"3625",1,"5","2","4"
"3626",1,"6","1","1"
"3627",2,"5","1","7"
"3628",2,"5","1","5"
"3629",2,"6","7","4"
"3630",1,"1","2","3"
"3631",1,"6","2","2"
"3632",2,"4","4","5"
"3633",2,"1","1","2"
"3634",2,"4","1","2"
"3635",2,"5","2","3"
"3636",1,"5","2","2"
"3637",2,"1","2","7"
"3638",2,"6","2","4"
"3639",2,"1","2","5"
"3640",1,"4","4","4"
"3641",2,"4","1","5"
"3642",2,"5","2","5"
"3643",2,"5","1","2"
"3644",1,"5","1","3"
"3645",1,"4","2","2"
"3646",1,"6","2","3"
"3647",1,"4","1","4"
"3648",1,"4","1","2"
"3649",1,"5","3","3"
"3650",2,"4","2","2"
"3651",2,"1","1","2"
"3652",1,"6","3","5"
"3653",2,"4","1","2"
"3654",2,"5","2","3"
"3655",1,"6","7","7"
"3656",2,"6","",""
"3657",1,"4","2","5"
"3658",2,"4","1","2"
"3659",1,"6","4","3"
"3660",2,"5","2","5"
"3661",2,"5","2","4"
"3662",2,"3","2","1"
"3663",1,"5","1","2"
"3664",2,"1","3","5"
"3665",2,"5","4","3"
"3666",2,"6","7","7"
"3667",2,"4","1","4"
"3668",2,"1","2","2"
"3669",2,"1","3","1"
"3670",2,"1","2","2"
"3671",2,"1","1","2"
"3672",2,"4","2","3"
"3673",2,"1","1","2"
"3674",2,"1","1","3"
"3675",2,"1","3","4"
"3676",1,"1","1","3"
"3677",2,"1","3","4"
"3678",2,"1","2","2"
"3679",2,"1","3","2"
"3680",2,"4","2","1"
"3681",2,"4","1","2"
"3682",2,"1","1","3"
"3683",1,"2","2","4"
"3684",2,"4","2","7"
"3685",1,"5","2","2"
"3686",1,"5","2","3"
"3687",1,"2","2","1"
"3688",1,"6","3","2"
"3689",2,"1","1","2"
"3690",1,"5","7","7"
"3691",2,"6","1","2"
"3692",1,"5","2","7"
"3693",1,"4","1","1"
"3694",1,"6","2","2"
"3695",1,"5","1","4"
"3696",2,"1","2","2"
"3697",2,"4","1","2"
"3698",1,"5","2","3"
"3699",2,"5","2","4"
"3700",1,"5","1","2"
"3701",1,"6","3","5"
"3702",2,"5","1","5"
"3703",2,"1","1","2"
"3704",2,"5","1","2"
"3705",2,"5","2","2"
"3706",1,"6","3","5"
"3707",2,"5","1","2"
"3708",1,"6","1","2"
"3709",0,"","",""
"3710",0,"","7","6"
"3711",2,"5","2","3"
"3712",1,"1","1","3"
"3713",1,"4","2","6"
"3714",2,"4","1","1"
"3715",2,"1","2","2"
"3716",2,"6","4","3"
"3717",1,"6","2","6"
"3718",1,"4","2","6"
"3719",2,"1","2","3"
"3720",2,"1","2","3"
"3721",2,"5","2","4"
"3722",1,"4","4","5"
"3723",1,"6","4","6"
"3724",2,"3","3","5"
"3725",1,"3","4","7"
"3726",1,"3","2","5"
"3727",1,"5","7","7"
"3728",1,"5","5","7"
"3729",1,"5","3","6"
"3730",1,"6","2","5"
"3731",1,"5","1","2"
"3732",1,"6","2","3"
"3733",1,"5","2","4"
"3734",2,"6","1","2"
"3735",2,"1","4","6"
"3736",2,"1","1","7"
"3737",2,"5","1","4"
"3738",2,"1","2","2"
"3739",2,"5","2","2"
"3740",2,"4","1",""
"3741",2,"1","2","2"
"3742",2,"6","1","2"
"3743",2,"5","1","3"
"3744",2,"6","1","2"
"3745",2,"6","2","3"
"3746",2,"1","2","5"
"3747",2,"6","3","4"
"3748",2,"1","6","6"
"3749",2,"6","2","6"
"3750",2,"6","1","1"
"3751",2,"5","1","2"
"3752",2,"6","1","6"
"3753",2,"1","1","2"
"3754",2,"4","2","6"
"3755",2,"1","2","3"
"3756",2,"1","2","6"
"3757",2,"1","1","3"
"3758",2,"6","1","5"
"3759",2,"6","1","4"
"3760",2,"1","2","4"
"3761",2,"6","1","4"
"3762",2,"1","2","3"
"3763",1,"4","2","3"
"3764",2,"1","2","5"
"3765",2,"6","2","4"
"3766",1,"1","7","7"
"3767",1,"4","2","4"
"3768",2,"6","1","6"
"3769",2,"5","2","5"
"3770",1,"2","1","1"
"3771",1,"5","",""
"3772",2,"5","2","4"
"3773",2,"5","1","3"
"3774",2,"6","2","1"
"3775",1,"5","1","2"
"3776",2,"4","2","2"
"3777",2,"6","1","3"
"3778",1,"5","1","5"
"3779",2,"1","1","1"
"3780",2,"4","1","4"
"3781",2,"4","1","3"
"3782",1,"6","2","5"
"3783",1,"1","1","2"
"3784",2,"5","1","4"
"3785",1,"6","2","1"
"3786",2,"5","1","2"
"3787",1,"5","2","3"
"3788",2,"1","1","5"
"3789",2,"1","1","2"
"3790",2,"1","1","2"
"3791",2,"1","2","4"
"3792",2,"1","1","1"
"3793",2,"4","3","3"
"3794",2,"5","4","5"
"3795",2,"4","1","2"
"3796",2,"3","1","2"
"3797",2,"1","2","1"
"3798",0,"","",""
"3799",2,"5","1","2"
"3800",1,"5","2","3"
"3801",1,"6","2","2"
"3802",2,"1","1","3"
"3803",2,"1","1","2"
"3804",2,"1","1","3"
"3805",2,"1","1","3"
"3806",2,"6","1","2"
"3807",2,"3","1","2"
"3808",2,"1","1","2"
"3809",1,"6","2","5"
"3810",2,"5","4","3"
"3811",2,"1","2","2"
"3812",1,"6","1","5"
"3813",2,"1","2","4"
"3814",2,"4","2","3"
"3815",2,"1","1","3"
"3816",2,"6","2","6"
"3817",2,"5","4","5"
"3818",2,"5","3","5"
"3819",2,"1","4","3"
"3820",2,"1","2","3"
"3821",2,"5","1","1"
"3822",2,"4","3","5"
"3823",2,"6","1","6"
"3824",2,"4","1","2"
"3825",2,"1","2","2"
"3826",2,"6","2","5"
"3827",1,"3","3","4"
"3828",2,"6","1","5"
"3829",2,"6","3","6"
"3830",2,"1","2","3"
"3831",2,"1","2","1"
"3832",2,"6","3","2"
"3833",2,"6","1","5"
"3834",2,"1","3","2"
"3835",2,"3","4","4"
"3836",2,"4","3","3"
"3837",2,"1","2","3"
"3838",2,"5","5","5"
"3839",2,"1","1","7"
"3840",2,"2","1","3"
"3841",2,"1","2","3"
"3842",1,"5","5","6"
"3843",2,"1","3","3"
"3844",1,"5","1","1"
"3845",1,"6","1","2"
"3846",2,"1","2","7"
"3847",1,"5","4","2"
"3848",2,"4","2","5"
"3849",2,"1","2","2"
"3850",2,"5","3","4"
"3851",1,"5","2","2"
"3852",2,"1","1","3"
"3853",2,"6","2","2"
"3854",2,"1","2","3"
"3855",2,"1","3","5"
"3856",2,"1","5","5"
"3857",2,"5","1","1"
"3858",1,"4","1","2"
"3859",2,"6","4","7"
"3860",1,"5","2","6"
"3861",2,"5","2","2"
"3862",2,"4","2","3"
"3863",2,"1","2","1"
"3864",1,"5","2","3"
"3865",1,"4","3","5"
"3866",1,"6","2","3"
"3867",1,"5","2","5"
"3868",1,"5","1","5"
"3869",1,"5","2","2"
"3870",1,"6","1","5"
"3871",1,"5","1","4"
"3872",1,"5","2","2"
"3873",1,"6","1","2"
"3874",2,"1","1","4"
"3875",2,"2","4","5"
"3876",2,"2","3","4"
"3877",2,"6","3","5"
"3878",2,"2","3","4"
"3879",2,"1","2","5"
"3880",2,"3","2","4"
"3881",2,"1","2","3"
"3882",2,"3","2","4"
"3883",2,"5","1","5"
"3884",2,"1","2","6"
"3885",2,"1","2","3"
"3886",2,"5","4","4"
"3887",2,"1","2","2"
"3888",2,"3","2","5"
"3889",2,"4","2","4"
"3890",2,"3","3","3"
"3891",1,"6","4","4"
"3892",2,"1","1","1"
"3893",1,"5","2","4"
"3894",1,"6","2","4"
"3895",2,"3","2","3"
"3896",1,"3","3","7"
"3897",2,"1","2","3"
"3898",2,"5","2","4"
"3899",1,"5","1","5"
"3900",2,"1","5","4"
"3901",1,"4","2","2"
"3902",1,"4","3","4"
"3903",1,"4","2","7"
"3904",1,"5","3","6"
"3905",2,"1","4","6"
"3906",1,"5","2","5"
"3907",1,"5","1","1"
"3908",2,"1","1","3"
"3909",2,"1","1","4"
"3910",1,"4","2","3"
"3911",2,"1","1","1"
"3912",2,"1","3","3"
"3913",2,"1","1","4"
"3914",2,"1","1","2"
"3915",2,"4","2","2"
"3916",1,"5","1","3"
"3917",2,"3","3","6"
"3918",2,"5","1","2"
"3919",2,"1","2","7"
"3920",2,"1","1","2"
"3921",2,"5","",""
"3922",2,"4","1","2"
"3923",2,"5","1","2"
"3924",2,"5","3","5"
"3925",1,"5","2","4"
"3926",1,"5","1","2"
"3927",2,"5","2","5"
"3928",1,"4","1","2"
"3929",2,"6","2","1"
"3930",1,"6","3","7"
"3931",2,"1","1","2"
"3932",2,"1","2","1"
"3933",2,"3","3","3"
"3934",2,"1","3","5"
"3935",2,"1","1","2"
"3936",2,"1","1","3"
"3937",2,"1","2","2"
"3938",2,"1","2","7"
"3939",2,"1","1","1"
"3940",1,"6","1","2"
"3941",2,"1","1","2"
"3942",2,"1","2","5"
"3943",2,"5","1","2"
"3944",1,"6","1","2"
"3945",2,"1","1","2"
"3946",1,"6","3","5"
"3947",2,"1","2","1"
"3948",2,"6","2","3"
"3949",2,"6","4","2"
"3950",2,"1","3","7"
"3951",2,"1","3","2"
"3952",2,"1","2","6"
"3953",2,"1","1","2"
"3954",2,"1","1","2"
"3955",2,"4","2","3"
"3956",2,"1","1","2"
"3957",2,"6","2","5"
"3958",2,"6","1","1"
"3959",1,"4","1","3"
"3960",2,"6","1","2"
"3961",1,"1","2","4"
"3962",2,"4","1","3"
"3963",2,"3","2","7"
"3964",2,"5","2","2"
"3965",2,"1","1","2"
"3966",2,"1","1","1"
"3967",2,"3","1","2"
"3968",2,"1","1","2"
"3969",2,"3","1","1"
"3970",2,"2","1","3"
"3971",2,"1","2","5"
"3972",2,"1","3","3"
"3973",2,"2","2","3"
"3974",2,"1","1","1"
"3975",2,"6","1","3"
"3976",2,"1","1","2"
"3977",2,"3","2","2"
"3978",2,"4","4","5"
"3979",2,"1","2","3"
"3980",2,"1","2","3"
"3981",1,"3","1","2"
"3982",2,"1","2","5"
"3983",2,"5","2","3"
"3984",1,"6","6","2"
"3985",1,"6","4","5"
"3986",1,"6","4","4"
"3987",2,"1","2","3"
"3988",2,"1","5","1"
"3989",1,"5","1","2"
"3990",2,"3","3","3"
"3991",2,"6","2","5"
"3992",2,"1","3","5"
"3993",2,"1","4","1"
"3994",2,"3","4","1"
"3995",1,"4","4","7"
"3996",2,"3","1","4"
"3997",1,"6","1","3"
"3998",2,"3","5","2"
"3999",2,"6","2","7"
"4000",1,"5","1","4"
"4001",2,"1","1","2"
"4002",2,"5","3","3"
"4003",2,"3","1","2"
"4004",2,"5","1","3"
"4005",2,"6","4","6"
"4006",2,"1","2","6"
"4007",2,"1","2","2"
"4008",2,"5","2","2"
"4009",2,"1","3","2"
"4010",1,"5","1","6"
"4011",1,"4","1","5"
"4012",1,"4","3","2"
"4013",2,"3","2","2"
"4014",1,"6","1","4"
"4015",2,"2","5","4"
"4016",1,"4","1","2"
"4017",1,"5","4","2"
"4018",1,"4","1","2"
"4019",2,"1","2","1"
"4020",1,"6","4","4"
"4021",2,"5","2","5"
"4022",1,"5","1","2"
"4023",1,"6","2","2"
"4024",1,"4","3","6"
"4025",1,"4","4","3"
"4026",1,"6","1","5"
"4027",1,"5","1","4"
"4028",1,"5","4","6"
"4029",1,"4","1","2"
"4030",1,"5","2","2"
"4031",1,"5","3","5"
"4032",1,"4","3","2"
"4033",1,"4","3","5"
"4034",1,"3","1","1"
"4035",2,"1","2","2"
"4036",2,"1","2","3"
"4037",1,"2","2","4"
"4038",2,"1","1","4"
"4039",2,"1","1","5"
"4040",2,"1","2","2"
"4041",2,"1","3","4"
"4042",2,"3","1","1"
"4043",2,"1","6","3"
"4044",2,"1","2","1"
"4045",2,"1","2","2"
"4046",2,"5","2","2"
"4047",1,"5","4","6"
"4048",1,"5","5","1"
"4049",1,"2","2","7"
"4050",1,"3","1","2"
"4051",2,"1","4","4"
"4052",2,"3","1","3"
"4053",1,"5","4","6"
"4054",2,"1","4","6"
"4055",1,"4","1","4"
"4056",1,"4","4","7"
"4057",1,"3","1","4"
"4058",1,"4","4","6"
"4059",1,"4","2","4"
"4060",1,"6","4","5"
"4061",1,"1","5","4"
"4062",0,"","4","3"
"4063",2,"3","1","3"
"4064",1,"5","1","2"
"4065",2,"4","7","7"
"4066",2,"5","2","6"
"4067",1,"4","1","5"
"4068",1,"4","2","5"
"4069",1,"5","4","7"
"4070",2,"4","2","1"
"4071",2,"5","2","5"
"4072",2,"5","1","2"
"4073",1,"6","1","2"
"4074",2,"6","1","2"
"4075",1,"6","1","2"
"4076",1,"4","2","2"
"4077",1,"6","1","1"
"4078",2,"6","2","4"
"4079",2,"6","1","2"
"4080",1,"6","2","2"
"4081",2,"6","2","4"
"4082",2,"1","1","2"
"4083",2,"6","2","3"
"4084",2,"1","1","5"
"4085",2,"1","1","2"
"4086",2,"5","1","5"
"4087",1,"5","4","7"
"4088",2,"5","5","7"
"4089",2,"3","1","7"
"4090",2,"1","2","5"
"4091",2,"1","3","7"
"4092",2,"1","1","4"
"4093",2,"1","3","3"
"4094",1,"5","3","3"
"4095",2,"6","4","5"
"4096",2,"4","5","7"
"4097",1,"5","3","5"
"4098",2,"1","2","5"
"4099",2,"1","2","5"
"4100",2,"6","2","2"
"4101",2,"6","2","4"
"4102",1,"5","2","4"
"4103",2,"5","2","3"
"4104",1,"6","2","1"
"4105",1,"5","2","6"
"4106",2,"1","2","3"
"4107",1,"5","2","3"
"4108",1,"1","1","7"
"4109",1,"3","1","1"
"4110",2,"1","2","5"
"4111",2,"1","2","5"
"4112",2,"1","2","5"
"4113",2,"1","3","4"
"4114",2,"1","2","2"
"4115",2,"2","3","7"
"4116",2,"1","3","3"
"4117",0,"","4","6"
"4118",2,"4","5","3"
"4119",0,"5","2","6"
"4120",2,"5","1","1"
"4121",2,"1","3","2"
"4122",2,"1","2","3"
"4123",2,"6","2","4"
"4124",2,"1","2","2"
"4125",2,"5","2","2"
"4126",2,"5","2","1"
"4127",2,"4","2","5"
"4128",2,"3","1","2"
"4129",2,"1","2","2"
"4130",2,"1","2","5"
"4131",2,"5","2","2"
"4132",2,"1","1","2"
"4133",2,"6","1","3"
"4134",2,"3","1","2"
"4135",2,"5","2","2"
"4136",2,"5","1","7"
"4137",2,"1","2","2"
"4138",2,"1","1","6"
"4139",2,"5","1","1"
"4140",2,"4","2","3"
"4141",2,"4","2","6"
"4142",2,"5","4","2"
"4143",2,"1","2","2"
"4144",2,"4","1","1"
"4145",2,"5","1","6"
"4146",2,"1","1","1"
"4147",2,"1","1","1"
"4148",2,"1","3","3"
"4149",2,"1","",""
"4150",2,"1","3","5"
"4151",2,"5","1","5"
"4152",2,"1","1","6"
"4153",2,"5","1","5"
"4154",2,"1","2","3"
"4155",2,"5","4","5"
"4156",2,"2","2","2"
"4157",2,"1","2","1"
"4158",2,"1","4","5"
"4159",0,"1","",""
"4160",2,"","1","4"
"4161",2,"3","1","1"
"4162",2,"1","3","2"
"4163",2,"1","1","1"
"4164",2,"1","1","1"
"4165",2,"1","4","2"
"4166",2,"6","2","5"
"4167",2,"1","2","5"
"4168",2,"4","1","2"
"4169",2,"3","1","2"
"4170",2,"1","1","3"
"4171",2,"1","1","1"
"4172",2,"1","2","2"
"4173",2,"5","1","7"
"4174",2,"1","1","3"
"4175",2,"1","2","3"
"4176",2,"1","3","3"
"4177",2,"5","1","1"
"4178",2,"1","1","2"
"4179",2,"3","1","3"
"4180",2,"1","1","2"
"4181",2,"4","2","3"
"4182",2,"1","2","5"
"4183",2,"1","2","5"
"4184",2,"1","1","1"
"4185",2,"5","2","5"
"4186",2,"3","1","4"
"4187",2,"4","7","7"
"4188",2,"4","3","2"
"4189",2,"5","5","2"
"4190",1,"4","1","2"
"4191",1,"5","3","5"
"4192",1,"6","2","3"
"4193",1,"6","1","5"
"4194",2,"4","1","2"
"4195",1,"5","3","2"
"4196",1,"6","1","6"
"4197",2,"6","7","2"
"4198",2,"1","4","6"
"4199",1,"5","4","2"
"4200",2,"5","3","6"
"4201",2,"1","2","3"
"4202",1,"6","1","2"
"4203",2,"6","1","3"
"4204",2,"1","2","5"
"4205",2,"4","7","5"
"4206",2,"5","2","2"
"4207",2,"5","3","3"
"4208",2,"1","1","5"
"4209",2,"1","2","2"
"4210",2,"1","4","4"
"4211",2,"1","2","6"
"4212",2,"1","2","6"
"4213",2,"4","3","6"
"4214",2,"5","2","5"
"4215",2,"1","3","3"
"4216",2,"2","2","6"
"4217",2,"1","2","5"
"4218",2,"1","1","3"
"4219",2,"1","4","6"
"4220",2,"1","3","3"
"4221",2,"1","1","4"
"4222",2,"4","1","3"
"4223",2,"1","2","4"
"4224",2,"1","4","6"
"4225",2,"1","2","6"
"4226",2,"1","2","5"
"4227",2,"1","3","3"
"4228",2,"4","3","5"
"4229",2,"1","4","5"
"4230",2,"5","2","2"
"4231",2,"1","1","2"
"4232",2,"1","5","5"
"4233",2,"1","3","6"
"4234",2,"5","1","2"
"4235",2,"4","1","2"
"4236",2,"4","2","1"
"4237",2,"4","1","2"
"4238",2,"1","7","7"
"4239",2,"5","1","4"
"4240",2,"4","2","2"
"4241",2,"5","2","2"
"4242",2,"6","1","1"
"4243",2,"4","1","2"
"4244",2,"5","4","3"
"4245",2,"6","3","7"
"4246",2,"4","2","5"
"4247",2,"4","1","2"
"4248",2,"4","1","2"
"4249",2,"1","4","2"
"4250",2,"1","2","1"
"4251",1,"4","1","1"
"4252",1,"4","2","3"
"4253",1,"5","1","5"
"4254",2,"4","1","2"
"4255",1,"4","1","2"
"4256",1,"4","7","7"
"4257",2,"5","2","5"
"4258",2,"6","2","5"
"4259",2,"5","1","2"
"4260",2,"6","3","6"
"4261",2,"1","3","5"
"4262",2,"1","4","5"
"4263",2,"6","5","6"
"4264",0,"","",""
"4265",1,"6","6","7"
"4266",1,"5","2","5"
"4267",2,"4","1","2"
"4268",2,"4","5","7"
"4269",2,"6","2","3"
"4270",2,"5","1","2"
"4271",1,"3","6","3"
"4272",1,"6","4","5"
"4273",1,"5","1","2"
"4274",1,"5","2","1"
"4275",2,"3","6","5"
"4276",2,"4","1","2"
"4277",2,"1","3","4"
"4278",2,"1","2","2"
"4279",2,"3","2","2"
"4280",2,"1","3","3"
"4281",2,"6","3","4"
"4282",2,"1","3","6"
"4283",2,"1","1","1"
"4284",2,"3","1","5"
"4285",2,"1","1","2"
"4286",2,"1","1","2"
"4287",1,"5","1","1"
"4288",2,"5","4","4"
"4289",2,"5","7","7"
"4290",2,"1","3","3"
"4291",2,"5","4","7"
"4292",2,"4","2","6"
"4293",2,"4","1","1"
"4294",1,"6","2","5"
"4295",2,"5","2","3"
"4296",2,"5","3","2"
"4297",2,"5","2","3"
"4298",2,"4","1","4"
"4299",2,"6","2","3"
"4300",2,"6","3","1"
"4301",2,"6","1","2"
"4302",0,"5","","6"
"4303",2,"1","1","3"
"4304",2,"1","2","5"
"4305",2,"6","3","5"
"4306",2,"1","4","5"
"4307",2,"1","2","7"
"4308",2,"1","3","3"
"4309",2,"1","2","3"
"4310",2,"1","5","5"
"4311",2,"1","4","4"
"4312",2,"5","3","3"
"4313",2,"1","3","2"
"4314",2,"6","2","2"
"4315",2,"5","2","6"
"4316",2,"1","2","2"
"4317",2,"1","1","2"
"4318",1,"4","2","4"
"4319",2,"5","2","2"
"4320",2,"4","1","3"
"4321",2,"4","1","5"
"4322",2,"1","4","7"
"4323",2,"1","1","3"
"4324",2,"6","1","5"
"4325",2,"1","2","4"
"4326",2,"1","1","5"
"4327",0,"5","1","5"
"4328",2,"5","1","2"
"4329",2,"5","1","7"
"4330",1,"6","1","2"
"4331",2,"5","2","4"
"4332",1,"4","2","5"
"4333",2,"1","1","2"
"4334",0,"6","2","5"
"4335",2,"1","5","5"
"4336",2,"1","1","1"
"4337",2,"2","2","4"
"4338",2,"1","2","2"
"4339",2,"3","2","2"
"4340",2,"4","2","3"
"4341",2,"1","2","3"
"4342",0,"4","3","2"
"4343",2,"1","1","3"
"4344",1,"3","2","4"
"4345",0,"1","2","5"
"4346",2,"1","4","2"
"4347",1,"5","4","2"
"4348",1,"5","1","3"
"4349",2,"5","2","4"
"4350",1,"2","4","1"
"4351",1,"5","3","2"
"4352",1,"1","1","3"
"4353",1,"4","1","1"
"4354",1,"4","3","1"
"4355",1,"3","2","3"
"4356",1,"4","2","4"
"4357",1,"4","1","3"
"4358",1,"1","2","4"
"4359",1,"5","7","2"
"4360",1,"5","4",""
"4361",1,"4","3","5"
"4362",1,"5","1","2"
"4363",2,"1","1","3"
"4364",2,"1","1","4"
"4365",1,"5","1","2"
"4366",2,"1","2","5"
"4367",1,"4","2","5"
"4368",2,"5","3","5"
"4369",1,"4","3","3"
"4370",2,"5","2","5"
"4371",2,"5","1","1"
"4372",2,"6","3","3"
"4373",1,"6","3","3"
"4374",1,"5","4","5"
"4375",1,"6","1","2"
"4376",1,"6","3","3"
"4377",2,"5","4","4"
"4378",2,"6","2","3"
"4379",2,"3","1","2"
"4380",2,"5","2","2"
"4381",2,"4","1","2"
"4382",1,"5","3","2"
"4383",1,"6","3","3"
"4384",2,"1","3","2"
"4385",2,"5","2","2"
"4386",1,"5","2","5"
"4387",2,"1","2","2"
"4388",2,"5","1","1"
"4389",2,"6","3","2"
"4390",1,"6","4","2"
"4391",2,"6","2","3"
"4392",2,"5","2","3"
"4393",1,"4","1","3"
"4394",1,"6","2","4"
"4395",2,"1","1","7"
"4396",2,"1","2","1"
"4397",2,"3","1","1"
"4398",2,"1","1","1"
"4399",1,"4","2","4"
"4400",2,"4","1","4"
"4401",2,"4","",""
"4402",1,"5","2","3"
"4403",1,"4","1","3"
"4404",2,"5","1","4"
"4405",1,"6","7","1"
